1,88
2,76
3,64
4,96
6,91
7,57
8,59
9,32
10,114
11,59
12,84
13,49
14,56
15,139
16,82
17,57
18,94
19,88
20,135
21,97
22,43
23,80
24,78
25,109
26,89
27,96
28,87
29,72
30,138
31,105
32,87
33,83
34,77
35,97
36,73
37,49
38,114
39,93
40,76
41,96
42,66
43,116
44,30
46,68
47,88
48,70
49,125
50,123
51,122
52,54
53,57
54,103
55,79
56,100
57,85
58,74
59,101
60,72
62,77
63,44
64,92
65,98
66,64
67,125
68,101
69,82
70,57
71,52
72,108
73,122
74,140
75,110
76,69
77,74
78,133
79,83
80,83
81,124
82,84
83,97
84,112
85,65
86,69
87,61
88,112
89,44
90,81
91,57
92,124
93,130
94,85
95,121
96,93
97,125
98,48
99,61
100,55
101,114
102,51
103,71
104,74
105,73
106,155
107,44
108,104
109,69
110,73
111,73
112,56
113,48
114,54
115,111
116,63
117,111
118,173
119,50
120,76
121,72
122,104
123,84
124,88
125,122
126,87
127,91
128,39
129,67
130,70
132,131
133,91
134,80
135,85
136,74
137,92
138,39
139,117
140,39
141,57
142,127
143,122
144,56
145,35
146,102
147,108
148,107
149,94
150,24
151,79
152,140
154,63
155,56
156,59
157,56
158,100
159,48
160,56
161,73
162,76
163,76
164,70
165,67
166,88
167,59
168,58
169,93
170,34
171,39
172,121
173,108
174,94
175,83
176,92
177,27
178,67
179,84
180,105
181,66
182,112
183,113
184,100
185,59
187,72
188,52
189,84
190,96
191,25
192,60
193,41
194,55
195,73
196,86
197,68
198,23
199,93
200,49
201,103
202,95
203,86
204,75
205,92
206,85
207,49
208,111
209,147
210,120
211,119
212,85
213,74
214,135
215,83
216,106
217,50
218,31
219,137
220,128
221,41
222,105
223,109
224,102
225,83
226,77
227,134
228,78
229,82
230,106
231,107
232,62
233,75
234,148
235,67
236,49
237,114
238,69
239,45
240,95
241,86
242,83
243,125
244,93
245,45
246,80
247,59
248,64
249,143
250,78
251,97
252,82
253,134
254,49
255,107
256,79
257,99
258,52
259,87
260,121
261,102
262,29
263,29
265,73
266,87
267,45
268,106
269,132
270,91
271,106
272,104
273,91
274,151
275,56
276,62
277,95
278,116
279,70
280,98
281,61
282,85
283,55
284,89
285,110
286,79
287,75
288,109
289,85
290,87
291,76
292,61
293,115
294,132
295,110
296,83
297,72
298,97
299,80
300,64
301,56
302,66
303,91
304,101
305,47
306,51
307,117
308,84
309,51
310,110
311,25
312,58
313,197
314,54
315,125
316,22
317,79
318,87
319,75
320,74
321,84
322,93
323,158
324,73
325,82
326,34
327,95
328,82
329,51
330,65
331,78
332,49
333,93
334,116
336,91
337,85
338,147
339,116
340,77
341,53
342,105
343,55
344,111
345,38
346,104
347,112
348,106
349,59
350,37
351,75
352,118
353,76
354,73
355,112
356,47
357,57
358,77
359,103
360,85
361,80
362,104
363,83
364,74
365,60
366,136
367,100
368,80
369,120
370,77
371,49
372,83
373,141
374,76
375,95
376,99
377,64
378,63
379,72
380,64
381,133
382,63
383,77
384,77
385,72
386,80
387,92
388,74
389,92
390,94
391,111
392,103
393,67
394,45
395,83
396,66
397,75
398,92
399,42
400,111
401,69
402,53
403,127
405,91
406,108
407,86
408,55
409,87
410,78
412,112
413,82
414,68
415,82
416,72
417,71
418,79
419,32
420,78
421,113
422,75
423,90
424,129
425,35
426,97
427,67
428,57
429,109
430,63
431,96
432,110
433,109
434,48
435,130
436,136
437,145
438,99
439,39
440,60
441,76
442,149
443,59
444,55
445,105
446,73
447,126
448,17
449,69
450,90
451,75
452,61
453,50
454,100
455,40
456,87
457,83
458,83
459,76
460,48
461,149
462,77
463,135
464,55
465,95
466,112
467,120
468,51
469,133
470,77
471,114
472,125
473,77
474,69
475,115
476,45
477,97
478,62
479,154
480,51
481,58
482,26
483,98
484,120
485,57
486,96
487,114
489,76
490,32
491,63
492,68
493,54
494,128
495,87
496,78
497,93
498,71
499,50
500,151
501,143
502,65
503,116
504,67
505,54
506,63
507,61
508,39
509,65
510,56
511,99
512,51
513,143
514,107
515,74
516,117
517,68
518,97
519,124
520,87
521,87
522,120
523,54
524,98
525,86
526,54
527,153
528,66
529,97
530,44
531,42
532,73
533,58
534,144
535,55
536,65
537,62
538,76
539,123
540,65
541,94
542,92
543,73
544,74
545,98
546,71
547,36
548,79
549,84
550,52
551,91
552,78
553,30
554,112
555,56
556,108
557,106
558,105
559,106
560,121
561,68
562,123
563,123
564,111
565,81
566,74
567,42
568,71
569,57
571,77
572,67
573,82
574,110
575,90
576,175
577,87
578,128
579,61
580,71
581,109
582,97
583,54
584,70
585,82
586,116
587,76
588,141
589,115
590,56
591,143
592,45
593,92
594,93
595,132
596,62
597,62
598,143
599,52
600,86
601,90
602,67
603,160
604,60
605,146
606,79
607,132
608,81
609,104
610,90
611,97
612,79
613,104
614,39
615,73
616,100
617,68
618,150
619,97
620,111
622,59
623,57
624,68
625,98
626,65
627,49
628,83
629,26
630,126
631,124
632,104
633,81
634,109
635,61
636,107
637,90
638,125
639,86
640,87
641,48
642,78
643,105
644,100
645,60
646,84
647,69
648,64
649,129
650,57
651,30
652,101
653,65
654,121
655,92
656,58
657,132
658,90
659,117
660,92
661,124
662,60
663,97
664,123
665,46
666,79
667,87
668,99
669,139
670,42
671,55
672,54
673,94
674,83
675,58
676,101
677,81
678,64
680,43
681,139
682,52
683,88
684,95
685,86
686,67
687,91
688,99
689,116
690,72
691,106
692,32
693,90
694,75
695,90
696,148
697,83
698,72
699,34
700,28
701,179
702,88
703,68
704,55
705,62
706,34
707,48
708,40
709,58
710,83
711,29
712,95
713,107
714,59
715,59
716,85
717,85
718,82
719,29
720,37
721,102
722,183
723,108
724,91
725,65
726,72
727,123
728,89
729,61
730,107
731,131
732,74
733,95
734,61
735,64
736,78
737,104
738,129
739,65
740,85
741,77
742,118
743,83
744,84
745,126
746,84
747,126
748,132
749,103
750,45
751,96
752,45
753,58
754,66
755,86
756,77
757,67
758,79
759,77
760,73
761,75
762,86
764,60
765,60
766,50
767,94
768,132
769,78
770,129
771,64
772,128
773,67
774,72
775,97
776,104
777,77
778,38
779,92
780,65
781,52
782,97
783,64
784,84
785,84
786,101
787,89
788,106
789,116
790,43
791,98
792,41
793,54
794,117
795,120
796,110
797,111
798,84
799,101
800,105
801,105
802,64
803,64
804,88
805,98
806,99
807,71
808,79
809,80
811,65
812,73
813,55
814,141
815,82
816,46
818,86
819,130
820,69
821,131
822,124
823,65
824,78
825,103
826,105
827,33
828,82
829,152
830,65
831,107
832,95
833,115
834,40
835,111
836,54
837,56
838,45
839,84
840,92
842,102
843,115
844,139
845,84
846,82
847,153
848,76
849,132
850,68
851,113
852,108
853,73
854,96
855,101
856,121
857,42
858,146
859,90
860,86
861,45
862,107
863,76
864,105
865,51
867,36
868,62
869,114
870,81
871,65
872,87
874,62
875,135
876,123
877,106
879,120
880,90
881,105
882,77
883,52
884,138
886,76
887,79
888,111
889,120
891,82
892,121
893,91
894,76
895,138
896,150
898,63
899,94
900,115
901,73
902,90
903,30
904,122
906,73
907,122
908,92
909,153
910,68
911,55
912,126
913,81
914,69
915,56
916,82
917,40
918,54
919,74
920,79
921,80
922,123
923,145
924,68
925,59
926,52
927,62
928,121
929,89
930,89
931,53
932,109
934,51
935,114
936,104
937,113
938,41
939,68
940,98
941,148
942,101
943,114
944,119
945,101
946,66
947,119
948,167
950,85
951,146
952,90
953,91
954,61
955,86
956,111
957,122
958,65
959,69
961,27
962,98
963,68
964,134
965,85
966,89
967,77
968,48
969,117
970,57
971,70
972,86
973,45
974,93
975,85
976,106
977,66
978,67
979,66
980,113
981,80
982,69
983,49
984,116
985,97
986,40
987,107
988,52
990,37
991,113
993,46
994,101
995,44
996,68
997,76
998,56
999,82
1001,62
1002,81
1003,112
1004,105
1005,106
1006,157
1007,107
1008,78
1009,59
1011,118
1012,111
1013,122
1014,40
1015,65
1016,58
1017,43
1018,118
1019,109
1020,82
1021,53
1022,59
1023,99
1024,126
1025,92
1026,98
1027,27
1028,104
1029,48
1030,63
1031,110
1032,46
1033,141
1034,109
1035,145
1036,86
1037,112
1038,59
1039,58
1040,41
1041,97
1042,86
1043,27
1044,146
1045,63
1046,72
1047,118
1048,92
1049,130
1050,67
1051,128
1052,83
1053,122
1054,36
1055,68
1056,29
1057,110
1058,85
1059,135
1060,68
1061,62
1062,30
1063,81
1064,71
1065,77
1066,106
1067,94
1068,63
1069,80
1070,100
1071,52
1072,100
1073,104
1074,55
1076,107
1077,67
1078,83
1079,81
1080,39
1081,108
1082,65
1083,121
1084,65
1085,109
1086,48
1087,27
1088,138
1089,110
1090,126
1091,63
1092,77
1093,45
1094,78
1095,93
1096,107
1097,113
1098,100
1099,99
1100,91
1101,121
1102,100
1103,74
1104,99
1105,49
1106,84
1107,77
1108,89
1109,129
1110,25
1111,38
1112,62
1113,114
1114,155
1115,91
1116,95
1117,85
1118,99
1119,120
1120,77
1121,90
1122,80
1123,94
1124,130
1125,94
1126,79
1127,119
1128,148
1129,83
1130,101
1131,62
1132,91
1133,84
1134,133
1135,79
1136,94
1137,69
1138,67
1139,69
1140,114
1141,44
1142,66
1143,109
1144,73
1145,79
1146,61
1147,54
1148,79
1149,46
1150,121
1151,150
1152,62
1153,95
1154,81
1155,84
1156,36
1157,73
1158,29
1159,83
1160,54
1161,101
1162,88
1163,88
1165,134
1166,132
1167,84
1168,111
1169,55
1170,41
1171,50
1172,113
1173,115
1174,85
1175,63
1176,112
1177,81
1178,81
1179,55
1180,36
1181,128
1182,83
1183,87
1184,118
1185,53
1186,32
1187,64
1188,73
1189,58
1190,118
1191,70
1192,64
1193,57
1194,176
1195,123
1196,33
1197,75
1198,89
1199,89
1200,101
1201,72
1202,55
1203,77
1204,125
1205,87
1206,115
1207,84
1208,116
1209,50
1210,106
1211,54
1212,61
1213,87
1214,90
