1143,9
1144,7
1145,9
1146,9
1147,4
1148,10
1149,6
1150,8
1151,8
1152,11
1153,5
1154,4
1155,9
1156,4
1157,13
1158,6
1159,8
1160,8
1161,12
1162,7
1163,5
1165,15
1166,7
1167,9
1168,7
1169,6
1170,7
1171,6
1172,7
1173,18
1174,22
1175,11
1176,13
1177,9
1178,19
1179,8
1180,8
1181,13
1182,16
1183,10
1184,16
1185,5
1186,5
1187,15
1188,3
1189,6
1190,10
1191,7
1192,8
1193,7
1194,11
1195,16
1196,7
1197,8
1198,6
1199,11
1200,9
1201,4
1202,6
1203,4
1204,8
1205,12
1206,8
1207,7
1208,12
1209,6
1210,10
1211,7
1212,17
1213,7
1214,13
1215,6
1216,8
1217,8
1218,8
1219,9
1220,12
1221,8
1222,7
1223,8
1224,11
1225,14
1226,6
1227,11
1228,9
1229,9
1230,15
1231,13
1232,6
1233,11
1234,11
1235,11
1236,18
1237,5
1238,6
1239,8
1240,17
1241,12
1242,8
1243,7
1244,8
1245,9
1246,10
1247,9
1248,6
1249,12
1251,3
1252,6
1253,15
1254,12
1255,9
1256,12
1257,14
1258,6
1259,12
1260,11
1261,4
1262,9
1263,5
1264,11
1265,9
1266,10
1267,11
1268,12
1269,22
1270,3
1271,11
1272,5
1273,10
1274,8
1275,5
1276,3
1277,12
1278,7
1279,9
1280,13
1281,11
1282,6
1283,20
1284,6
1285,4
1286,12
1287,12
1288,14
1289,18
1290,13
1291,17
1292,13
1293,14
1294,10
1295,7
1296,16
1297,15
1298,16
1299,16
1300,12
1301,9
1302,12
1303,15
1304,16
1305,8
1306,15
1307,10
1308,21
1309,18
1310,18
1312,8
1313,4
1314,6
1315,13
1316,6
1317,3
1318,16
1319,11
1320,6
1322,10
1323,6
1324,16
1325,17
1326,12
1327,5
1328,10
1329,12
1330,9
1331,11
1332,7
1333,8
1334,14
1335,20
1336,6
1337,15
1338,4
1339,5
1340,15
1341,14
1342,11
1343,10
1344,6
1345,7
1346,6
1347,10
1348,10
1349,13
1350,5
1351,7
1352,9
1353,10
1354,9
1355,11
1356,15
1357,8
1358,7
1359,11
1360,17
1361,6
1362,12
1363,10
1364,6
1365,6
1366,7
1367,5
1368,17
1369,17
1370,11
1371,14
1372,9
1373,16
1374,13
1375,9
1376,7
1377,21
1378,5
1379,8
1380,5
1381,7
1382,16
1384,9
1385,5
1387,20
1388,5
1389,6
1390,3
1391,18
1392,9
1393,8
1394,11
1395,14
1396,13
1397,5
1398,14
1399,16
1400,13
1401,14
1402,8
1403,12
1404,10
1405,5
1406,9
1407,3
1408,9
1409,8
1410,13
1411,10
1412,9
1413,8
1414,8
1415,13
1416,5
1417,7
1418,16
1419,5
1420,11
1421,9
1422,13
1423,20
1424,5
1425,10
1426,10
1427,18
1428,11
1429,6
1430,11
1431,18
1432,10
1433,10
1434,9
1435,10
1436,3
1437,7
1438,8
1439,6
1440,14
1441,10
1442,10
1443,15
1444,11
1445,3
1446,6
1449,9
1450,12
1451,10
1452,7
1453,13
1454,13
1455,7
1456,6
1457,10
1458,10
1459,4
1460,12
1461,5
1462,12
1463,10
1464,13
1465,4
1466,8
1467,5
1468,14
1469,14
1470,12
1471,18
1472,4
1473,22
1474,18
1475,7
1476,8
1477,6
1478,17
1479,16
1480,3
1481,13
1482,10
1483,10
1484,10
1485,12
1486,5
1487,8
1488,8
1489,11
1490,10
1491,8
1492,8
1493,8
1494,7
1495,7
1496,8
1497,13
1498,8
1499,14
1500,5
1501,8
1502,11
1503,11
1504,3
1505,10
1506,13
1507,14
1508,5
1509,12
1510,10
1511,11
1512,12
1513,18
1514,16
1515,14
1516,13
1517,8
1518,8
1519,13
1520,6
1521,14
1522,10
1523,11
1525,14
1526,10
1527,10
1528,6
1529,7
1530,5
1531,12
1532,11
1533,12
1534,9
1535,4
1537,11
1538,9
1540,16
1541,10
1542,11
1543,6
1544,10
1545,11
1546,7
1548,11
1549,4
1550,14
1551,12
1552,8
1553,15
1554,11
1555,8
1556,14
1557,6
1558,13
1559,11
1560,7
1561,5
1562,13
1563,10
1565,7
1566,16
1567,9
1568,8
1569,8
1571,7
1572,12
1573,16
1574,10
1575,13
1576,7
1577,8
1578,8
1579,8
1580,5
1581,9
1582,9
1583,13
1584,14
1585,3
1586,19
1587,16
1588,16
1589,2
1590,10
1591,8
1592,17
1593,11
1594,12
1595,7
1596,9
1597,7
1598,9
1599,12
1600,15
1602,7
1603,7
1604,9
1605,9
1606,11
1608,8
1609,14
1610,18
1611,13
1612,14
1613,12
1614,5
1615,13
1616,8
1617,11
1618,5
1619,5
1620,8
1621,12
1622,17
1623,9
1624,10
1625,16
1627,8
1628,5
1629,5
1630,9
1631,17
1632,9
1633,11
1634,13
1635,16
1636,13
1637,15
1638,11
1639,14
1640,8
1641,8
1642,15
1643,11
1644,19
1645,14
1646,10
1647,14
1648,12
1649,11
1650,10
1651,10
1652,11
1653,9
1654,8
1655,22
1656,8
1657,11
1658,7
1659,9
1660,14
1661,8
1662,13
1663,6
1664,13
1665,8
1666,13
1667,16
1668,14
1669,7
1670,22
1671,12
1673,10
1674,16
1675,11
1676,13
1677,9
1678,18
1679,8
1680,15
1681,10
1682,15
1683,20
1684,12
1685,9
1686,11
1687,17
1688,12
1689,19
1690,11
1691,12
1692,7
1693,9
1694,18
1695,15
1696,10
1697,10
1698,10
1699,15
1700,13
1701,7
1702,20
1704,19
1705,16
1706,16
1707,16
1708,11
1709,20
1710,11
1711,7
1713,13
1714,13
1715,8
1718,21
1719,17
1720,6
1721,19
1722,18
1723,7
1724,9
1725,7
1726,17
1727,12
1728,6
1729,10
1730,14
1731,4
1732,10
1733,9
1734,5
1735,15
1736,14
1737,14
1738,5
1739,7
1740,17
1741,13
1743,11
1744,9
1745,14
1746,10
1747,8
1748,11
1749,3
1750,8
1751,10
1752,11
1753,11
1755,8
1756,19
1757,10
1758,8
1759,10
1760,15
1761,19
1762,6
1763,10
1764,11
1765,9
1767,12
1768,15
1769,5
1770,12
1771,10
1772,13
1773,7
1774,10
1775,9
1777,15
1778,5
1779,8
1780,15
1781,9
1782,6
1783,8
1784,3
1785,11
1786,18
1787,6
1788,4
1789,6
1791,12
1792,15
1793,10
1795,7
1796,2
1797,12
1798,3
1799,11
1800,9
1801,7
1803,7
1804,21
1805,8
1806,8
1808,4
1809,5
1810,12
1811,1
1812,8
1813,13
1814,11
1815,6
1816,5
1817,10
1818,12
1819,20
1820,7
1823,7
1824,12
1825,3
1826,3
1827,7
1828,4
1829,18
1830,10
1831,3
1832,10
1833,14
1834,15
1835,9
1836,7
1837,4
1838,13
1839,3
1840,6
1841,11
1843,11
1844,9
1845,4
1846,9
1847,11
1848,11
1849,14
1850,13
1851,13
1852,16
1853,15
1854,9
1855,8
1856,3
1857,15
1858,16
1859,15
1860,15
1861,11
1862,10
1863,9
1864,8
1865,12
1866,13
1867,9
1868,11
1869,6
1870,12
1871,15
1872,15
1873,9
1874,9
1875,6
1876,5
1877,5
1878,6
1879,11
1880,10
1881,13
1882,19
1883,11
1884,14
1886,4
1887,5
1888,7
1889,8
1890,15
1891,7
1892,10
1893,20
1894,7
1895,16
1896,7
1897,8
1898,11
1899,4
1900,8
1901,5
1902,6
1903,15
1905,5
1907,7
1908,8
1909,13
1910,12
1911,14
1912,8
1913,3
1914,11
1915,4
1916,13
1918,9
1919,9
1920,7
1921,18
1922,11
1923,12
1924,4
1925,17
1926,12
1927,10
1928,8
1929,5
1930,13
1931,16
1932,12
1933,7
1934,3
1935,7
1936,4
1937,11
1938,9
1939,5
1940,7
1941,7
1945,20
1946,17
1947,4
1948,10
1949,17
1950,15
1951,18
1952,10
1953,11
1954,15
1956,16
1957,11
1958,10
1959,11
1960,13
1961,15
1962,10
1963,4
1964,13
1965,9
1966,14
1968,11
1969,14
1970,10
1971,7
1972,5
1973,13
1974,13
1975,8
1976,7
1977,9
1978,7
1979,12
1980,9
1981,9
1982,10
1983,5
1984,12
1985,6
1986,6
1987,5
1988,9
1989,12
1990,7
1991,11
1992,13
1993,2
1994,6
1995,8
1996,3
1997,5
1998,9
1999,9
2000,11
2001,10
2002,7
2003,8
2004,10
2005,8
2006,16
2008,11
2009,12
2010,5
2011,6
2012,9
2013,11
2014,12
2015,10
2016,8
2017,7
2018,4
2019,18
2020,12
2021,16
2022,14
2023,15
2024,5
2025,10
2026,10
2028,8
2029,13
2030,6
2031,9
2032,6
2033,4
2034,3
2035,5
2037,10
2038,9
2039,5
2040,14
2041,16
2042,16
2043,9
2044,10
2045,11
2046,8
2047,8
2048,10
2049,9
2050,14
2051,12
2052,14
2053,7
2054,4
2055,4
2056,3
2057,5
2058,5
2059,5
2060,13
2061,5
2062,10
2063,8
2064,15
2065,11
2066,5
2067,11
2068,5
2069,18
2070,5
2071,9
2072,6
2073,14
2074,4
2075,11
2076,6
2077,2
2078,12
2079,10
2080,10
2081,6
2082,8
2083,13
2084,6
2085,5
2086,6
2087,15
2088,13
2089,6
2090,7
2091,13
2092,7
2093,11
2094,6
2095,5
2096,7
2097,8
2098,8
2099,11
2100,4
2102,5
2103,3
2104,2
2105,13
2106,9
2107,8
2108,5
2109,20
2110,6
2111,7
2112,16
2113,13
2114,7
2115,6
2116,5
2117,15
2118,4
2119,9
2120,13
2121,4
2122,14
2123,8
2124,8
2125,3
2126,4
2127,10
2128,4
2129,3
2130,2
2131,5
2132,8
2133,8
2134,10
2135,5
2136,7
2137,11
2138,7
2139,10
2140,13
2141,6
2142,11
2143,10
2144,7
2146,7
2147,6
2148,7
2150,1
2151,5
2152,5
2153,6
2155,9
2156,8
2157,15
2158,14
2160,5
2162,3
2163,7
2164,11
2165,9
2166,11
2167,18
2168,5
2169,17
2170,10
2171,14
2172,4
2173,3
2174,3
2175,1
2176,14
2177,11
2178,12
2179,19
2180,19
2181,4
2182,12
2183,11
2184,14
2185,11
2186,9
2187,7
2188,14
2189,5
2190,13
2192,5
2193,9
2194,6
2195,10
2196,13
2197,6
2198,13
2199,10
2200,13
2201,4
2202,5
2203,16
2204,4
2205,2
2206,8
2207,14
2208,8
2210,3
2284,10
2893,2
2895,5
2901,10
2902,11
2903,6
2904,7
2962,7
2982,9
3002,6
3022,5
3044,12
3048,8
3050,15
3056,4
3069,7
3071,12
3073,11
3077,7
3083,4
3091,4
3093,11
3101,6
3141,6
3142,15
3181,5
3201,14
3221,10
3241,8
3261,15
3281,3
3301,13
3321,8
3361,7
3362,8
3363,10
3381,2
3401,5
3461,4
3481,9
3501,5
3521,2
3541,7
3561,9
3581,4
3601,1
3621,2
3641,1
3661,9
3681,4
3701,11
3721,6
3722,1
3741,2
3761,8
3781,9
4801,2
4821,22
4822,7
4841,14
4842,18
4861,8
4862,4
4881,6
4901,9
4921,3
4941,13
4981,11
4982,6
4983,9
5001,16
5021,11
5022,11
5023,15
5041,6
5042,7
5061,12
5081,14
5101,4
5121,13
5137,9
5145,3
5149,7
5169,3
5173,10
5186,8
6000,13
6020,11
6040,2
6060,5
6080,12
6100,5
6120,12
6220,2
6240,7
6261,11
6280,2
6300,9
6320,6
6340,6
6360,15
6361,3
6381,6
6401,6
6402,7
6421,4
6441,8
6461,8
6481,10
6482,4
6501,13
6521,17
6541,9
6561,16
6562,8
6581,13
6601,2
6641,11
6661,16
6681,9
6701,12
6721,9
6741,12
6761,12
6762,6
6781,13
6801,11
6802,12
6821,6
6841,10
6861,15
6881,9
6882,13
6901,4
6921,4
6941,16
6942,4
6943,4
6961,2
6981,3
7002,15
7003,12
7021,5
7042,9
7043,10
7061,9
7062,5
7101,7
7121,4
7122,10
7123,7
7141,5
7161,10
7181,10
7201,4
7202,6
7203,7
7221,2
7241,6
7242,13
7243,9
7244,8
7281,2
7301,7
8350,8
8389,16
8436,12
8439,8
8494,14
8514,9
8580,15
8598,22
8626,3
8632,7
8874,8
9055,10
9125,7
9135,11
9149,7
9172,6
9175,7
9187,12
9203,7
9450,7
9500,7
9542,9
9565,11
9572,8
9669,7
9673,7
9728,7
9729,5
9748,4
9861,14
9880,12
9960,8
10038,3
10040,3
10117,4
10132,12
10190,5
10201,11
10244,7
10314,10
10326,14
10366,7
10375,11
10389,3
10498,6
10514,13
10527,3
10528,8
10616,4
10617,3
11550,10
15083,12
15089,7
15108,9
15110,9
15295,9
15297,8
15298,5
15391,6
15392,8
15401,11
17788,12
17821,13
17846,7
17850,7
17853,5
17854,11
17861,3
17863,14
17864,14
17866,2
17867,2
17875,14
17877,15
17881,19
17882,13
17887,9
17888,5
17892,3
17895,12
17898,11
17906,13
17916,10
17941,6
17942,9
17943,7
17982,6
18041,16
18061,9
18062,13
18063,9
18101,4
18102,12
18121,13
18141,15
18161,12
18162,16
18181,7
18182,6
18221,5
18241,5
18242,5
18243,11
18261,2
18302,7
18321,13
18361,3
18381,7
18401,10
18421,7
18441,15
18442,8
18461,12
18481,7
18521,6
18541,5
18561,9
18678,9
18841,11
18861,7
18881,10
19140,12
19260,4
19316,17
19381,10
19956,6
19961,15
19964,8
19965,6
19981,6
19982,13
20001,9
20021,12
20041,9
20061,10
20081,5
20101,14
20141,8
20202,8
20221,8
20261,9
20281,10
20301,8
20341,2
20361,6
20381,9
20401,7
20421,16
20461,11
20462,7
20481,11
20501,6
20502,7
20541,11
20581,8
20601,6
20661,13
20681,9
20701,8
20702,7
20721,11
20741,3
20761,3
20781,6
20801,11
20821,6
20822,4
20823,7
20841,11
20843,8
20844,7
20861,10
20881,10
20961,9
20981,8
21001,5
21002,6
21041,10
21061,8
21081,9
21141,15
21161,9
21181,8
21222,3
21261,9
21301,5
21321,10
21361,11
21381,4
21461,11
21481,10
21521,12
21561,9
21581,13
21601,13
21621,4
21641,16
21661,8
21681,6
21701,2
21721,5
21722,4
21761,16
21781,3
21821,7
21841,6
21861,5
21881,4
21921,14
21941,10
21961,10
21981,11
22001,10
22002,2
22022,10
22023,5
22062,2
30000,10
40002,3
40004,10
40005,4
40006,4
40007,7
40010,6
40011,10
40012,8
40016,6
40017,5
40018,12
40019,13
40021,15
40022,14
40023,15
40025,8
40026,12
40027,11
40028,6
40029,7
40030,12
40031,15
40034,10
40038,8
40039,7
40041,7
40042,12
40044,10
40045,12
40047,4
40049,14
40051,4
40057,5
40060,14
40061,6
40062,5
40063,11
40064,17
40065,5
40066,6
40067,8
40068,12
40069,8
40071,7
40072,15
40073,10
40075,12
40076,10
40077,7
40080,8
40081,11
40082,8
40083,2
40085,10
40086,13
40087,11
40088,7
40089,13
40092,9
40093,9
40094,11
40095,10
40096,9
40098,7
40099,12
40101,13
40102,11
40103,8
40105,4
40108,5
40109,11
40110,14
40116,12
40117,7
40118,7
40119,9
40120,12
40121,12
40122,5
40123,13
40124,13
40128,8
40129,7
40130,6
40131,4
40132,7
40133,10
40134,16
40135,10
40136,3
40139,10
40140,3
40141,8
40142,8
40143,10
40145,10
40147,9
40148,14
40149,6
40151,10
40153,7
40155,13
40156,8
40157,8
40158,8
40160,10
40161,13
40163,7
40164,13
40166,13
40167,14
40172,8
40173,12
40177,18
40179,4
40183,6
40184,5
40185,9
40186,11
40187,5
40188,10
40189,7
40190,11
40191,8
40193,8
40200,16
40202,7
40204,6
40207,6
40209,6
40211,9
40212,11
40213,5
40215,11
40217,8
40219,6
40220,5
40221,7
40222,10
40223,10
40224,13
40225,11
40226,7
40227,5
40228,9
40232,5
40233,10
40235,8
40237,6
40238,14
40239,14
40240,13
40241,9
40243,12
40244,5
40245,9
40246,9
40247,10
40249,8
40251,14
40255,11
40257,6
40259,10
40260,10
40265,5
40266,21
40268,13
40269,10
40270,5
40274,15
40275,5
40276,9
40277,8
40280,6
40287,10
40288,6
40289,9
40291,4
40292,4
40293,8
40295,15
40297,11
40298,14
40299,8
40300,20
40304,11
40305,6
40306,8
40309,6
40310,6
40312,7
40313,9
40316,17
40318,3
40319,2
40320,9
40321,4
40324,10
40337,4
40341,15
40343,7
40345,6
40353,3
40355,12
